date,datetime,desc,img,link,media,title
"Jan 24, 2020",2020-01-24,"Dow Inc.'s shares are off $1.71 (3.4%) while those of Pfizer have fallen $0.68, or 1.7%, combining for an approximately 16-point drag on the Dow. Other ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.marketwatch.com/story/dow-inc-pfizer-share-losses-lead-dows-29-point-drop-2020-01-24,MarketWatch,"Dow Inc., Pfizer share losses lead Dow's 29-point drop"
"Jan 6, 2020",2020-01-06,"Pfizer increased the prices of 58 drugs, the most of any company by far. Novartis, Allergan and GlaxoSmithKline each had counts in the twenties. What we're ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.axios.com/drug-price-increases-2020-pfizer-gilead-475dbce9-d75a-4ff2-804c-a8289bb35f74.html,Axios,Drug price hikes are back for 2020
"Jan 9, 2020",2020-01-09,"Former Pfizer CEO joins investment firm. Ian Read, who stepped down as Pfizer CEO last January, is joining The Carlyle Group as operating executive for global ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.mmm-online.com/home/channel/people-moves/the-escalator-pfizers-ian-read-joins-carlyle-group/,Medical Marketing and Media,The Escalator: Pfizer's Ian Read joins Carlyle Group - People Moves - MM&M
"Jan 25, 2020",2020-01-25,"Chris Boshoff, chief development officer for Pfizer's oncology division, says that by taking the conventional randomised control trials they had performed in women, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ft.com/content/4743d76c-af9b-11e9-8030-530adfa879c2,Financial Times,Why big pharma sees a remedy in data and AI
"Jan 16, 2020",2020-01-16,"Genome to conduct immunotherapy combo trial with Merck, Pfizer ... in combination with Merck Group and Pfizer's Bavencio (Ingredient: avelumab), a human ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.koreabiomed.com/news/articleView.html?idxno=7196,Korea Biomedical Review,Genome to conduct immunotherapy combo trial with Merck ...
"Jan 7, 2020",2020-01-07,"Pfizer (PFE) – RBC Capital began coverage of the drugmaker with an “outperform” rating, calling it its “top idea” in the large-cap pharma space. RBC cited several ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cnbc.com/2020/01/07/stocks-making-the-biggest-moves-premarket-boeing-pfizer-tesla-pier-1-jj-t-mobile-more.html,CNBC,"Stocks making the biggest moves premarket: Boeing, Pfizer, Tesla, Pier 1, J&J, T-Mobile & more"
"Jan 2, 2020",2020-01-02,GlaxoSmithKline plc; Pfizer Inc; Bayer AG; Dr. Reddy's Laboratories Ltd; AstraZeneca PLC; Boehringer Ingelheim GmbH; Sun Pharmaceuticals Industries Ltd ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.prnewswire.com/news-releases/2020-antacids-global-market-report-with-profiles-of-leading-players-glaxosmithkline-pfizer-and-bayer-300980398.html,,2020 Antacids Global Market Report with Profiles of Leading ...
"Jan 13, 2020",2020-01-13,The company is eyeing a phase Ib study launch in the fourth quarter to advance Pfizer's phase Ia trial. Pfizer expects the deal to close in the first quarter. SVB ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.bioworld.com/articles/432373-pfizers-agreements-with-biogen-and-axsome-leads-day-of-deals,,Pfizer's agreements with Biogen and Axsome lead day of deals
"Jan 16, 2020",2020-01-16,"EST - 16 January 2020] – Johnson & Johnson, Lilly, Novartis, Pfizer, GSK and the Bill & Melinda Gates Foundation have joined forces with Last Mile Health and ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.globenewswire.com/news-release/2020/01/16/1971216/0/en/Public-Private-Collaboration-Commits-to-Accelerate-Access-to-Health-Services-in-Africa-Reaching-1-7-Million-People.html,,Public-Private Collaboration Commits to Accelerate Access to ...
"Jan 29, 2020",2020-01-29,"Pfizer's story was similar. It had drugs fail in Alzheimer's and Huntington's disease in the years leading up to 2018, when the company decided to take a handful ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biopharmadive.com/news/pharma-neuroscience-retreat-return-brain-drugs/570250/,BioPharma Dive,Big pharma backed away from brain drugs. Is a return in sight?
"Jan 30, 2020",2020-01-30,"Triple-Negative Breast Cancer Global Clinical Trials Review, H2, 2019 - Pfizer Inc, Novartis AG, Eisai Co Ltd & Bayer AG - ResearchAndMarkets.com. January ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businesswire.com/news/home/20200130005528/en/Triple-Negative-Breast-Cancer-Global-Clinical-Trials-Review-H2-2019---Pfizer-Inc-Novartis-AG-Eisai-Co-Ltd-Bayer-AG---ResearchAndMarkets.com,,Triple-Negative Breast Cancer Global Clinical Trials Review ...
"Jan 17, 2020",2020-01-17,"J.P. Morgan Roundup, Day 4: Moderna, Berkeley Lights, Sanofi, Pfizer and More. Published: Jan. 17, 2020. By Mark Terry. BioSpace. As the J.P. ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.pharmalive.com/j-p-morgan-healthcare-conference-2020-roundup-day-4-moderna-berkeley-lights-sanofi-pfizer-and-more/,PharmaLive,"J.P. Morgan Healthcare Conference 2020 Roundup, Day 4 ..."
"Jan 15, 2020",2020-01-15,Pfizer will also be one of the company's first adopters of eurekaHealth 3.0 to help drive new trial designs as well as non-interventional studies. The program will ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercebiotech.com/medtech/jpm-concerto-healthai-unveils-150m-raise-two-pharma-data-collaborations,FierceBiotech,"JPM: Concerto HealthAI unveils $150M raise, 2 pharma data ..."
"Jan 7, 2020",2020-01-07,"today announced that longtime Pfizer Executive Chuck Harbert, Ph.D. has joined the company in the role of Chief Scientific Officer. Dr. Harbert is an acclaimed ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businesswire.com/news/home/20200107005373/en/Dyve-Biosciences-Announces-Chuck-Harbert-Ph.D.-to-Join-as-Chief-Scientific-Officer,Business Wire,"Dyve Biosciences Announces Chuck Harbert, Ph.D. to Join as ..."
"Jan 8, 2020",2020-01-08,"Previously, Read served as Senior Vice President and Group President of Pfizer's Worldwide Biopharmaceutical Businesses, overseeing five global business units ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.pehub.com/carlyle-appoints-read-as-operating-exec-for-healthcare-group/,PE Hub,Carlyle appoints Read as operating exec for healthcare group
"Jan 31, 2020",2020-01-31,"Pfizer discovers, develops, manufactures, and sells healthcare products worldwide. 3, Merck 2000 Galloping Hill Rd. Kenilworth, NJ 07033 908-740-4000 merck.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.bizjournals.com/philadelphia/subscriber-only/2020/01/31/life-sciences-companies-in-greater.html,,Life Sciences Companies in Greater Philadelphia ...
"Jan 31, 2020",2020-01-31,Company: Pfizer Approved: 2006. Indication(s): smoking cessation. Sales: $282 million (2019) Generic(s) approved? No Patent expiration dates in 2020: May 10 ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://medcitynews.com/2020/01/these-drugs-have-patents-expected-to-expire-in-2020-and-some-will-face-generic-competitors/,MedCity News,These drug patents are expected to expire in 2020
"Jan 23, 2020",2020-01-23,"Gilead and Bristol-Myers Squibb have done a good job forming research pacts and making acquisitions to pump up their pipelines, but Sanofi and Pfizer need to ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma/hey-sanofi-you-need-to-freshen-up-your-pipeline-perhaps-m-a-report,FiercePharma,"Hey Sanofi, you need to freshen up your pipeline, perhaps ..."
"Jan 30, 2020",2020-01-30,"Dr Eagle started work in Pfizer New York as the global head of the Oncology Therapeutic Area Global Medical and Outcomes Group for Pfizer, including the US ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.biospace.com/article/releases/generex-biotechnology-appoints-independent-directors-craig-eagle-md-and-thomas-leonard-to-the-nugenerex-immuno-oncology-board-of-directors/,,Generex Biotechnology Appoints Independent Directors Craig ...
"Jan 7, 2020",2020-01-07,"That list also includes pharmaceutical giant Pfizer, who will relocate its global headquarters to the building, and investment management firm AllianceBernstein.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.6sqft.com/in-hudson-yards-bjarke-ingels-the-spiral-is-more-than-50-leased-as-construction-progresses/,6Sqft,"In Hudson Yards, Bjarke Ingels' The Spiral is more than 50 ..."
"Jan 31, 2020",2020-01-31,"Together, Pfizer, Merck, GlaxoSmithKline, and Sanofi sold about $30 billion worth of vaccines in 2019, a staggering sum, given that most vaccines sell for less ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.barrons.com/articles/drugmakers-race-to-develop-a-coronavirus-vaccine-51580485967,Barron's,Drugmakers Race to Develop a Coronavirus Vaccine.
"Jan 3, 2020",2020-01-03,Pfizer's dominating pneumococcal vaccine Prevnar 13 finally has a rival — and it's neither Merck nor any of the small biotechs trying to topple the ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://endpts.com/china-greenlights-homegrown-pneumococcal-hpv-vaccines-for-the-market-breaking-grips-by-pfizer-merck/,,"China greenlights homegrown pneumococcal, HPV vaccines ..."
"Jan 31, 2020",2020-01-31,"But it's a question of “then what”? From your seat, what do you see happening on the UHC front? Pfizer's antimicrobial testing leadership and surveillance. The ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.devex.com/news/sponsored/q-a-steps-to-making-this-the-decade-of-delivery-96343,Devex,Q&A: Steps to making this the decade of delivery
"Jan 9, 2020",2020-01-09,"Defactinib itself came from Pfizer – for a mere $1.5m – but later failed to generate meaningful single-agent activity, hence the current combination focus.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.evaluate.com/vantage/articles/news/deals/verastem-plays-kras-card,Vantage,Verastem plays the Kras card
"Jan 7, 2020",2020-01-07,RBC initiated Pfizer as outperform. SunTrust initiated Zynga as buy. SunTrust upgraded FireEye to buy from hold. Nomura Instinet upgraded T-Mobile to buy from ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.cnbc.com/2020/01/07/tuesdays-calls-of-the-day-tesla-micron-pfizer-paypal-a-lot-more.html,CNBC,"Tuesday's calls of the day: Tesla, Micron, Pfizer, PayPal & a lot ..."
"Jan 14, 2020",2020-01-14,"Pfizer's Lyrica. While it was the second-largest pharma TV ad spender in 2018 with $213 million in media buys, the brand accounted for just $6 million in 2019 as ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/marketing/pharma-tv-ad-spending-for-2019-finishes-flat-compared-to-previous-year,FiercePharma,Pharma's 2019 TV spending ticks up—barely—thanks to big ...
"Jan 7, 2020",2020-01-07,"The latest move highlighted the power of the pharmaceutical industry. Pfizer, for example, which has been criticized harshly in the past by President Trump ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://thehill.com/policy/healthcare/477048-new-drug-price-hikes-set-stage-for-2020-fight,The Hill,New drug price hikes set stage for 2020 fight | TheHill
"Jan 30, 2020",2020-01-30,"Read was appointed president of Pfizer's International Pharmaceuticals Group, which led to a series of promotions that included being named executive vice ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://naples.floridaweekly.com/articles/former-pfizer-ceo-to-speak-at-nextgen-speakers-series/,Florida Weekly,Former Pfizer CEO to speak at NextGen Speakers Series
"Jan 17, 2020",2020-01-17,"Biogen is acquiring from Pfizer investigational therapy PF-05251749, a small molecule being developed to treat sundowning in Alzheimer's disease and ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://alzheimersnewstoday.com/2020/01/17/biogen-acquiring-potential-alzheimers-therapy-pf-05251749-from-pfizer/,Alzheimer's News Today,Biogen Acquires Potential Alzheimer's Therapy PF-05251749 ...
"Jan 3, 2020",2020-01-03,"Pfizer Inc. led the way, including increasing prices by over 9% on more than 40 products. The drug industry traditionally sets prices for its therapies at the start of ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://khn.org/morning-breakout/despite-intense-public-congressional-scrutiny-pharma-still-hikes-prices-for-hundreds-of-drugs-in-2020/,,"Despite Intense Public, Congressional Scrutiny, Pharma Still ..."
"Jan 6, 2020",2020-01-06,"Pfizer Inc. operates the business across segments such as Innovative Health and Essential Health. The company offers PREVNAR 13, a pneumococcal ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businesswire.com/news/home/20200106005407/en/Global-Vaccines-Market-2020-2024-Evolving-Opportunities-Bavarian,Business Wire,Global Vaccines Market 2020-2024 | Evolving Opportunities ...
"Jan 15, 2020",2020-01-15,In a 2018 Pensions Update we outlined Pfizer's efforts to close its Defined Benefit (DB) scheme and set out some of the difficulties faced by employers in ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.lexology.com/library/detail.aspx?g=00e2fae4-3536-4c06-97e7-4226a25f18e8,,Closing a Defined Benefit Pension Scheme in Ireland - A ...
"Jan 9, 2020",2020-01-09,Take Pfizer's price changes as the example. Pfizer raised prices on about 27 percent of its drugs by an average of 5.6 percent. This means that there was no ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.forbes.com/sites/waynewinegarden/2020/01/09/lies-damn-lies-and-drug-price-increases/,Forbes,"Lies, Damn Lies, And Drug Price Increases"
"Jan 24, 2020",2020-01-24,"Roman, which uses telehealth to prescribe for conditions like erectile dysfunction and male baldness, will be using Pfizer's Greenstone division's authorized ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.politico.com/newsletters/prescription-pulse/2020/01/24/ipi-rule-may-be-too-little-too-late-for-trump-488144,,"IPI rule may be too little, too late for Trump"
"Jan 27, 2020",2020-01-27,"Earnings and Revenue. Pfizer EPS is expected to be around 57 cents, according to sell-side analysts. Sales will likely be near $12.61 billion. Pfizer earnings ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.benzinga.com/node/15191328,,A Preview Of Pfizer's Q4 Earnings
"Jan 6, 2020",2020-01-06,"These spikes follow those by a cadre of drugmakers including GSK, Pfizer, Gilead, Bristol-Myers, Biogen, Lilly, and Teva earlier in the first week of 2020. In most ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://endpts.com/the-list-gets-longer-merck-allergan-novartis-issue-2020-drug-price-hikes-report/,,"The list gets longer: Merck, Allergan, Novartis issue 2020 drug ..."
"Jan 31, 2020",2020-01-31,"“We had been seriously thinking about all of this when we learned of Pfizer's plans,” he shares. “And though we hadn't been planning to do something different just ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.lifescienceleader.com/doc/allogene-therapeutics-the-juggernaut-built-on-kite-s-flight-0001,Life Science Leader Magazine,Allogene Therapeutics — The Juggernaut Built On Kite's Flight
"Jan 15, 2020",2020-01-15,Pfizer New Zealand today welcomed the provisional decision by PHARMAC to fund IBRANCE (palbociclib) for women with hormone-receptor positive (HR+) ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.scoop.co.nz/stories/BU2001/S00064/ibrance-palbociclib-to-be-funded.htm,,IBRANCE® (palbociclib) to be funded | Scoop News
"Jan 8, 2020",2020-01-08,"Legacy pharma brands spin gold for GSK, Pfizer; keep newcomers off the turf. Sohini Das | Mumbai | Last Updated at January 08 2020 22:59 IST. Topics.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.business-standard.com/article/companies/drugmakers-rely-on-old-warhorses-to-rake-in-money-keep-newcomers-at-bay-120010801768_1.html,Business Standard,"Legacy pharma brands spin gold for GSK, Pfizer; keep newcomers off the turf"
"Jan 3, 2020",2020-01-03,"And Chinese regulators waved through two homegrown rival vaccines to Pfizer's Prevnar 13 and Merck & Co.'s Gardasil, as well as BeiGene's PD-1 inhibitor ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma-asia/fiercepharmaasia-az-daiichi-s-fast-enhertu-nod-astellas-2-partnered-approvals-and-car-t,FiercePharma,FiercePharmaAsia—AZ-Daiichi's fast Enhertu nod; Astellas' 2 ...
"Jan 16, 2020",2020-01-16,"Pfizer responds. ""The decision to provide coverage for the type of lung cancer your wife has is the hand of Alberta Health Services. Pfizer is working with your ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://calgary.ctvnews.ca/calgary-cancer-patient-pays-6k-for-month-supply-of-life-prolonging-drug-1.4770670,CTV News,"Calgary cancer patients makes plea to Alberta Health, Pfizer ..."
"Jan 4, 2020",2020-01-04,"He is a board member to Pfizer Inc. Responding to the worsening epidemic of e-cigarette use by kids of middle-school and high-school age, the Food and Drug ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.washingtonpost.com/opinions/2020/01/04/fda-got-it-partially-right-e-cigs-heres-what-else-needs-be-done/,Washington Post,The FDA got it partially right on e-cigs. Here’s what else needs to be done.
"Jan 21, 2020",2020-01-21,"paid by Pfizer in 2015, and additional pre-commercial regulatory milestones, the New York-headquartered corporation will enter into a profit-sharing mechanism ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.jpost.com/health-science/israeli-weekly-growth-hormone-therapy-edges-closer-to-market-614718,The Jerusalem Post,Israeli weekly growth-hormone therapy edges closer to market
"Jan 24, 2020",2020-01-24,"Roman, which provides men with prescriptions for conditions like erectile dysfunction and baldness, will be using Pfizer's Greenstone division's approved generic ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.politico.com/newsletters/morning-ehealth/2020/01/24/epic-ramps-up-campaign-against-hhs-interop-rules-784623,,Epic ramps up campaign against HHS interop rules
"Jan 7, 2020",2020-01-07,"Since 2017, Pfizer's 13-valent pneumococcal conjugate vaccine has been used in India's Universal Immunisation Programme (UIP). The vaccine is being ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.thehindu.com/sci-tech/science/serums-pneumococcal-vaccine-once-approved-could-be-cheaper-option-in-the-private-market/article30502005.ece,The Hindu,"Serum’s pneumococcal vaccine, once approved, could be cheaper option in the private market"
"Jan 24, 2020",2020-01-24,"A worker holds a bottle of the Pfizer-BioNTech COVID-19 vaccine, as · U.S. regulators post positive review of Pfizer vaccine data · This July 18, 2020, file photo, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.ctvnews.ca/health/puberty-blockers-can-be-life-saving-drugs-for-trans-teens-study-shows-1.4783092,CTV News,Puberty blockers can be 'life-saving' drugs for trans teens ...
"Jan 23, 2020",2020-01-23,"FDA approves Pfizer's biosimilar, Ruxience (rituximab-pvvr), for certain cancers and autoimmune conditions [news release]. Pfizer Inc; July 23, 2019. bit.ly/ ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.onclive.com/view/three-biosimilars-entering-us-oncology-market-at-substantial-discounts,,Three Biosimilars Entering US Oncology Market at Substantial ...
"Jan 10, 2020",2020-01-10,"Pfizer, which canceled nearly 100 midyear price increases in July 2018 following a call with President Donald Trump, was the biggest offender when it came to ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.bioworld.com/articles/432320-rx-price-hikes-not-just-a-symptom-of-greedy-drug-companies,BioWorld Online,Rx price hikes not just a symptom of 'greedy' drug companies
"Jan 30, 2020",2020-01-30,Pfizer China has donated anti-infectives with a value of 2.2 million yuan to treat patients in Wuhan. Pfizer launched the global headquarters of its generic and ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.shine.cn/news/metro/2001300895/,SHINE,Foreign companies in Jing'an donate money and supplies
"Jan 8, 2020",2020-01-08,"Other December contenders in pharma TV spending included Pfizer's Xeljanz XR once-daily pill campaign, which jumped to No. 2 on the strength of its renewed ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/marketing/december-pharma-tv-spending-abbvie-slows-humira-spend-pfizer-xeljanz-nears-top,FiercePharma,AbbVie pumps the brakes on Humira TV spending—but still ...
"Jan 12, 2020",2020-01-12,"Other drugs in clinical testing include LEO Pharma's tralokinumab, AbbVie's Rinvoq (upadacitinib) and Pfizer's PF-04945842. While Lilly had completed Phase III ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.thepharmaletter.com/article/look-back-at-pharma-news-in-the-week-to-january-10-2020,The Pharma Letter,"Look back at pharma news in the week to January 10, 2020"
"Jan 29, 2020",2020-01-29,"Nasopharyngitis, Pipeline Review, H1 2020 - Charleston Laboratories Inc, Pfizer Inc & Sanotize Research and Development Corp. - ResearchAndMarkets.com.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://finance.yahoo.com/news/nasopharyngitis-pipeline-review-h1-2020-123000262.html,,"Nasopharyngitis, Pipeline Review, H1 2020 - Charleston Laboratories Inc, Pfizer Inc & Sanotize Research and Development Corp. - ResearchAndMarkets.com"
"Jan 27, 2020",2020-01-27,"... Upjohn, A Pfizer Division; Renee Giangrasso, Senior Associate Director, IPF Marketing, Boehringer Ingelheim; Martha Harper, Director, Consumer Marketing, ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.dtcperspectives.com/dtc-perspectives-announces-2020-top-25-marketers-year/,DTC Perspectives Magazine,DTC Perspectives Announces 2020 Top 25 Marketers of the ...
"Jan 6, 2020",2020-01-06,"Among the companies to raise prices were AbbVie, Pfizer, GlaxoSmithKline, Bristol-Myers Squibb, Novartis, Merck and Allergan. So far in January, drugmakers ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/pharma/fiercepharmapolitics-drugmakers-raise-prices-to-ring-2020-so-how-will-washington-respond,FiercePharma,"FiercePharmaPolitics—Pharma price hikes rang in 2020, but ..."
"Jan 22, 2020",2020-01-22,"WASHINGTON (NewsNation Now) — Pfizer will supply the U.S. with 100 million additional doses of its COVID-19 vaccine by July next year, the drugmaker said ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.valleycentral.com/news/local/empty-barrels-project-aims-to-raise-funds-for-food-bank-rgv,KGBT-TV,Empty Barrels project aims to raise funds for Food Bank RGV
"Jan 7, 2020",2020-01-07,"At Pfizer, Mr. Laivins held positions of increasing responsibility, including the Global Team Leader in Neuroscience, leading the launch of Aricept® – which ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.businesswire.com/news/home/20200107005196/en/Alzheon-Announces-Appointment-of-Peter-N.-Laivins-as-Head-of-Commercial-Strategy-and-Planning,,Alzheon Announces Appointment of Peter N. Laivins as Head ...
"Jan 21, 2020",2020-01-21,"GlaxoSmithKline, in the midst of sorting out its massive consumer health venture with Pfizer, has run into issues with one of its best-selling consumer brands.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fiercepharma.com/manufacturing/glaxosmithkline-halts-excedrin-production-over-manufacturing-stumble,FiercePharma,GlaxoSmithKline halts Excedrin production over ...
"Jan 23, 2020",2020-01-23,It is estimated that Pfizer's Lyrica will continue to dominate the Chinese market from 2020 to 2024 but its market share will decline because of the price competition ...,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.globenewswire.com/news-release/2020/01/23/1974407/0/en/Investigational-Report-on-the-Chinese-Pregabalin-Market-2020-to-2024.html,,Investigational Report on the Chinese Pregabalin Market ...
"Jan 10, 2020",2020-01-10,"In the final days of July, investors finally had something to look forward to: Mylan and Pfizer's Upjohn division agreed to combine operations. The idea is that ...","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.fool.com/investing/2020/01/10/heres-why-mylan-fell-266-in-2019.aspx,Motley Fool,Here's Why Mylan Fell 26.6% in 2019
"Jan 24, 2020",2020-01-24,"Horton, GrubHub, Pfizer, or Seagate Technology? News provided by. InvestorsObserver. Jan 24, 2020, 09:31 ET.","data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://www.prnewswire.com/news-releases/thinking-about-buying-stock-in-delta-air-lines-d-r-horton-grubhub-pfizer-or-seagate-technology-300992513.html,,"Thinking about buying stock in Delta Air Lines, DR Horton ..."
